1	7	1	172	310	2280	3020;
1	7	2	167	470	2000	2660;
1	7	2	170	410	2040	2715;
1	7	3	167	630	1900	2860;
1	7	3	146	614	1840	2770;
1	7	4	143	740	1800	2450;
1	7	4	162	775	1810	2200;
1	7	5	167	620	1240	2410;
1	7	5	160	640	1250	2400;
1	7	6	162	650	970	2580;
1	7	6	163	650	980	2350;
1	7	7	145	430	720	2450;
1	7	7	171	510	800	2500;
1	7	8	170	460	1120	2150;
1	7	8	170	493	1120	2300;
1	7	9	175	380	1040	2260;
1	7	9	200	400	1000	2350;
1	7	10	167	570	1300	1750;
1	7	10	157	565	1370	1710;
1	8	1	105	230	2480	3200;
1	8	1	109	218	2380	3100;
1	8	2	110	320	2200	2680;
1	8	2	103	206	2130	2570;
1	8	3	107	430	2100	2630;
1	8	3	105	515	1760	2470;
1	8	4	107	514	2060	2600;
1	8	4	106	552	1820	2500;
1	8	5	108	640	1300	2300;
1	8	5	104	624	1350	2410;
1	8	6	111	714	1170	2420;
1	8	6	97	650	1150	2350;
1	8	7	107	590	965	2500;
1	8	7	109	578	970	2460;
1	8	8	111	467	1110	2400;
1	8	8	105	475	1220	2310;
1	8	9	107	270	910	2200;
1	8	9	108	260	975	2320;
1	8	10	107	460	1400	1790;
1	8	10	103	425	1410	1760;
1	9	1	175	316	2200	2800;
1	9	1	175	280	2275	2775;
1	9	2	167	450	1820	2475;
1	9	2	167	434	1850	2425;
1	9	3	157	582	1725	2375;
1	9	3	158	586	1800	2425;
1	9	4	150	600	1750	2375;
1	9	4	145	582	1775	2375;
1	9	5	145	626	1125	2200;
1	9	5	160	641	1120	2225;
1	9	6	144	708	1054	2420;
1	9	6	150	705	1050	2375;
1	9	7	146	614	848	2200;
1	9	7	143	600	860	2175;
1	9	8	167	500	1000	2325;
1	9	8	167	500	1000	2325;
1	9	9	167	334	1150	2200;
1	9	9	183	312	1020	2300;
1	9	10	157	518	1305	1570;
1	9	10	157	504	1210	1510;
1	10	1	129	260	2260	2820;
1	10	1	125	250	2200	2825;
1	10	2	146	400	2040	2500;
1	10	2	144	389	2000	2425;
1	10	3	126	500	1870	2500;
1	10	3	125	500	1775	2450;
1	10	4	110	660	1650	2500;
1	10	4	120	624	1700	2475;
1	10	5	122	650	1220	2550;
1	10	5	120	672	1260	2500;
1	10	6	114	750	1080	2680;
1	10	6	114	777	1026	2625;
1	10	7	115	580	800	2650;
1	10	7	117	585	819	2625;
1	10	8	140	480	950	2500;
1	10	8	127	461	993	2350;
1	10	9	140	280	950	2300;
1	10	9	133	266	920	2300;
1	10	10	128	500	1340	1700;
1	10	10	133	532	1275	1600;
1	11	1	146	248	2225	3100;
1	11	1	140	238	2175	3075;
1	11	2	150	405	1925	2550;
1	11	2	138	416	1940	2600;
1	11	3	147	588	1790	2500;
1	11	3	133	586	1725	2650;
1	11	4	145	725	1700	2425;
1	11	4	127	710	1650	2220;
1	11	5	136	586	1078	2300;
1	11	5	136	627	1038	2360;
1	11	6	145	725	1046	2325;
1	11	6	131	746	1018	2300;
1	11	7	140	560	840	2500;
1	11	7	140	560	924	2350;
1	11	8	150	495	1080	2275;
1	11	8	143	430	1030	2275;
1	11	9	162	290	760	2300;
1	11	9	157	315	850	2025;
1	11	10	150	511	1561	1876;
1	11	10	138	530	1450	1887;
1	12	1	110	220	2410	3000;
1	12	1	125	240	2440	3280;
1	12	2	120	450	1880	2450;
1	12	2	118	380	1930	2420;
1	12	3	115	560	1650	2300;
1	12	3	123	560	1720	2300;
1	12	4	110	680	1720	2330;
1	12	4	133	630	1680	2280;
1	12	5	110	560	1430	2250;
1	12	5	120	560	1390	2240;
1	12	6	108	800	1330	2260;
1	12	6	110	740	1240	2280;
1	12	7	120	600	920	2080;
1	12	7	133	580	910	2000;
1	12	8	130	400	1200	2210;
1	12	8	110	420	1230	2230;
1	12	9	122	300	900	2130;
1	12	9	123	260	1010	2240;
1	12	10	125	400	1450	1650;
1	12	10	128	360	1410	1640;
1	13	1	142	290	2290	2600;
1	13	1	135	260	2290	2700;
1	13	2	132	390	1950	2550;
1	13	2	135	400	1900	2450;
1	13	3	124	490	1740	2500;
1	13	3	125	500	1780	2430;
1	13	4	125	660	1630	2500;
1	13	4	132	670	1630	2380;
1	13	5	140	600	1220	2530;
1	13	5	125	600	1210	2430;
1	13	6	125	680	1120	2630;
1	13	6	128	670	1100	2700;
1	13	7	127	510	720	2450;
1	13	7	120	480	710	2540;
1	13	8	133	380	910	2350;
1	13	8	140	440	1030	2400;
1	13	9	127	350	720	2750;
1	13	9	140	380	740	2880;
1	13	10	128	430	1370	1610;
1	13	10	135	440	1360	1600;
1	14	1	114	228	2350	2860;
1	14	1	118	220	2350	2920;
1	14	2	110	407	2070	2500;
1	14	2	112	420	1900	2450;
1	14	3	106	445	2020	2420;
1	14	3	115	470	2020	2500;
1	14	4	103	721	1680	2400;
1	14	4	109	750	1710	2440;
1	14	5	104	552	1122	2500;
1	14	5	115	580	1150	2600;
1	14	6	98	686	1078	2570;
1	14	6	103	700	1050	2680;
1	14	7	102	560	665	2620;
1	14	7	106	550	650	2700;
1	14	8	112	448	980	2370;
1	14	8	104	410	940	2370;
1	14	9	116	232	696	2200;
1	14	9	117	222	665	2080;
1	14	10	120	432	1300	1400;
1	14	10	111	420	1300	1570;
1	15	1	121	230	2100	2850;
1	15	1	118	240	2000	2980;
1	15	2	130	365	1900	2340;
1	15	2	119	300	2040	2560;
1	15	3	112	440	1980	2310;
1	15	3	120	410	2050	2500;
1	15	4	133	620	1710	2110;
1	15	4	124	660	1800	2150;
1	15	5	120	660	1000	2380;
1	15	5	110	660	960	2450;
1	15	6	122	600	830	2250;
1	15	6	119	620	820	2400;
1	15	7	117	500	620	2250;
1	15	7	106	550	700	2550;
1	15	8	140	390	730	2180;
1	15	8	130	360	740	2200;
1	15	9	131	260	720	2100;
1	15	9	132	260	740	2040;
1	15	10	125	450	1230	1600;
1	15	10	127	460	1300	1650;
1	16	1	150	300	2355	3250;
1	16	1	150	300	2460	3280;
1	16	2	160	385	2242	2805;
1	16	2	150	407	2250	2780;
1	16	3	140	504	2090	2720;
1	16	3	146	543	1980	2640;
1	16	4	133	680	1958	2542;
1	16	4	141	708	1840	2535;
1	16	5	150	675	1320	2550;
1	16	5	150	704	1393	2550;
1	16	6	137	825	1168	2750;
1	16	6	135	840	1210	2680;
1	16	7	143	671	1000	2670;
1	16	7	147	690	968	2660;
1	16	8	143	443	1273	2430;
1	16	8	153	459	1286	2410;
1	16	9	146	395	1300	2160;
1	16	9	153	400	1320	2150;
1	16	10	140	532	1500	1890;
1	16	10	146	538	1460	1818;
1	17	1	120	264	2290	2700;
1	17	1	128	256	2305	2635;
1	17	2	112	380	1880	2440;
1	17	2	115	346	1930	2390;
1	17	3	100	510	1780	2300;
1	17	3	108	520	1730	2275;
1	17	4	100	630	1770	2350;
1	17	4	105	630	1642	2170;
1	17	5	103	601	1273	2130;
1	17	5	105	590	1283	2150;
1	17	6	100	750	1150	2440;
1	17	6	95	703	1092	2320;
1	17	7	97	565	780	2350;
1	17	7	106	584	849	2460;
1	17	8	105	420	1100	2140;
1	17	8	111	422	1200	2175;
1	17	9	117	315	1080	2260;
1	17	9	125	326	1125	2210;
1	17	10	111	444	1300	1625;
1	17	10	109	469	1288	1600;
1	18	1	124	210	2100	3090;
1	18	1	130	220	2080	3180;
1	18	2	128	280	2000	2710;
1	18	2	130	310	1950	2670;
1	18	3	121	470	1910	2580;
1	18	3	129	490	1930	2650;
1	18	4	116	640	1620	2200;
1	18	4	118	650	1580	2360;
1	18	5	121	610	1100	2230;
1	18	5	126	620	1120	2330;
1	18	6	118	700	1100	2240;
1	18	6	120	670	1100	2220;
1	18	7	122	460	720	2180;
1	18	7	118	470	690	2200;
1	18	8	129	320	770	1860;
1	18	8	130	310	790	1920;
1	18	9	140	210	670	1900;
1	18	9	148	240	730	1850;
1	18	10	128	390	1320	1550;
1	18	10	124	420	1240	1510;
1	19	1	129	190	2650	3280;
1	19	1	135	190	2700	3170;
1	19	2	132	370	1750	2700;
1	19	2	130	370	1800	2750;
1	19	3	122	370	1680	2560;
1	19	3	125	375	1700	2500;
1	19	4	121	550	1570	2600;
1	19	4	120	530	1610	2650;
1	19	5	118	570	1050	2500;
1	19	5	125	590	1100	2480;
1	19	6	112	640	970	2870;
1	19	6	122	670	980	2900;
1	19	7	113	560	860	2900;
1	19	7	121	570	820	2820;
1	19	8	125	350	1000	2500;
1	19	8	130	380	920	2370;
1	19	9	130	250	1000	2100;
1	19	9	140	210	960	1940;
1	19	10	130	360	1300	1920;
1	19	10	133	370	1300	1760;
1	20	1	127	250	2180	2660;
1	20	1	131	260	2210	2780;
1	20	2	121	400	1900	2440;
1	20	2	122	350	1980	2480;
1	20	3	116	560	1670	2310;
1	20	3	124	530	1700	2380;
1	20	4	120	680	1470	2280;
1	20	4	119	620	1580	2320;
1	20	5	120	620	1100	2390;
1	20	5	125	640	1110	2370;
1	20	6	115	630	980	2330;
1	20	6	121	670	940	2380;
1	20	7	112	560	790	2480;
1	20	7	120	610	840	2420;
1	20	8	121	360	860	2200;
1	20	8	120	400	840	2200;
1	20	9	140	280	670	2140;
1	20	9	126	250	720	2190;
1	20	10	120	480	1410	1760;
1	20	10	121	470	1330	1700;
1	21	1	155	280	2400	2910;
1	21	1	150	300	2320	2960;
1	21	2	142	410	2060	2680;
1	21	2	150	450	2050	2670;
1	21	3	135	540	1900	2530;
1	21	3	135	540	1920	2520;
1	21	4	138	620	1800	2440;
1	21	4	140	690	1820	2480;
1	21	5	150	630	1200	2600;
1	21	5	140	680	1290	2600;
1	21	6	145	740	1110	2500;
1	21	6	143	700	1060	2720;
1	21	7	146	600	970	2570;
1	21	7	138	650	880	2660;
1	21	8	142	430	1130	2440;
1	21	8	143	430	1150	2420;
1	21	9	142	280	990	2330;
1	21	9	145	290	1000	2300;
1	21	10	150	420	1350	1600;
1	21	10	150	450	1350	1600;
1	22	1	135	300	2300	2800;
1	22	1	135	350	2240	2760;
1	22	2	136	410	2200	2680;
1	22	2	138	440	2080	2520;
1	22	3	133	580	1870	2320;
1	22	3	127	520	1900	2400;
1	22	4	130	760	1920	2480;
1	22	4	132	670	1850	2560;
1	22	5	139	810	1110	2100;
1	22	5	131	770	1150	2100;
1	22	6	141	700	1040	2120;
1	22	6	125	750	1160	2080;
1	22	7	133	670	920	2240;
1	22	7	142	570	850	2250;
1	22	8	140	550	970	2200;
1	22	8	141	490	870	2240;
1	22	9	150	300	600	2300;
1	22	9	148	230	570	2100;
1	22	10	140	560	1520	2100;
1	22	10	140	540	1570	2050;
1	23	1	125	240	2100	2900;
1	23	1	119	240	2150	2860;
1	23	2	130	380	1870	2450;
1	23	2	120	430	1710	2350;
1	23	3	119	580	1770	2500;
1	23	3	117	570	1750	2400;
1	23	4	115	760	1580	2440;
1	23	4	110	715	1500	2300;
1	23	5	124	620	880	2500;
1	23	5	124	650	1000	2520;
1	23	6	119	710	950	2520;
1	23	6	120	690	960	2520;
1	23	7	125	460	610	2500;
1	23	7	120	470	710	2500;
1	23	8	125	390	900	2100;
1	23	8	125	460	920	2140;
1	23	9	125	250	690	2080;
1	23	9	130	270	650	2050;
1	23	10	122	540	1280	1720;
1	23	10	118	510	1280	1650;
1	24	1	148	280	2450	2700;
1	24	1	160	288	2500	2880;
1	24	2	160	400	2080	2530;
1	24	2	153	384	2110	2500;
1	24	3	138	590	1900	2200;
1	24	3	153	583	1840	2250;
1	24	4	145	680	1850	2400;
1	24	4	140	685	1780	2160;
1	24	5	143	660	1370	2110;
1	24	5	145	680	1300	2100;
1	24	6	140	760	1260	2120;
1	24	6	135	770	1140	2020;
1	24	7	145	500	800	1850;
1	24	7	132	600	1000	2000;
1	24	8	157	380	1060	1950;
1	24	8	150	470	1220	2150;
1	24	9	162	324	800	2220;
1	24	9	139	290	800	2150;
1	24	10	150	560	1350	1780;
1	24	10	150	600	1470	1820;
1	25	1	110	250	2190	3000;
1	25	1	106	254	2085	2890;
1	25	2	111	330	1967	2670;
1	25	2	108	430	1940	2590;
1	25	3	116	464	2100	2700;
1	25	3	105	504	1995	2780;
1	25	4	94	595	1900	2700;
1	25	4	100	670	1860	2500;
1	25	5	96	620	1200	2420;
1	25	5	105	630	1127	2420;
1	25	6	100	750	1160	2360;
1	25	6	96	740	1155	2330;
1	25	7	101	460	740	2300;
1	25	7	105	494	789	2420;
1	25	8	113	400	1020	2200;
1	25	8	128	450	1028	2160;
1	25	9	140	392	1000	2120;
1	25	9	116	350	898	2140;
1	25	10	117	547	1340	1688;
1	25	10	128	512	1280	1570;
1	26	1	123	246	2185	2730;
1	26	1	133	267	2280	2800;
1	26	2	140	420	2300	2800;
1	26	2	120	384	2110	2620;
1	26	3	120	480	1920	2540;
1	26	3	112	551	1788	2450;
1	26	4	114	628	1837	2570;
1	26	4	111	622	1890	2560;
1	26	5	114	628	1254	2470;
1	26	5	114	617	1255	2480;
1	26	6	117	690	1072	2660;
1	26	6	103	630	1000	2530;
1	26	7	117	510	700	2650;
1	26	7	120	504	756	2540;
1	26	8	122	465	990	2440;
1	26	8	125	462	976	2450;
1	26	9	120	324	708	2440;
1	26	9	157	387	786	2518;
1	26	10	122	488	1468	1712;
1	26	10	118	472	1465	1725;
1	27	1	138	275	2060	2800;
1	27	1	136	270	2020	2790;
1	27	2	133	349	2030	2760;
1	27	2	136	340	1940	2560;
1	27	3	120	444	1800	2500;
1	27	3	127	380	1800	2440;
1	27	4	125	688	1600	2300;
1	27	4	122	660	1570	2380;
1	27	5	128	565	1157	2310;
1	27	5	130	550	1150	2250;
1	27	6	125	712	1024	2250;
1	27	6	125	670	1080	2300;
1	27	7	125	550	913	2360;
1	27	7	126	550	890	2280;
1	27	8	128	360	1028	2160;
1	27	8	140	390	1060	2150;
1	27	9	133	294	930	2050;
1	27	9	140	280	1000	2160;
1	27	10	125	440	1250	1625;
1	27	10	130	480	1160	1520;
1	28	1	125	320	2160	2900;
1	28	1	133	267	2230	3000;
1	28	2	115	440	1750	2400;
1	28	2	116	390	1780	2450;
1	28	3	117	525	1800	2480;
1	28	3	110	520	1750	2390;
1	28	4	111	660	1600	2400;
1	28	4	120	720	1680	2430;
1	28	5	117	600	1250	2300;
1	28	5	125	575	1170	2240;
1	28	6	111	730	1160	2340;
1	28	6	117	860	1280	2470;
1	28	7	114	560	810	2290;
1	28	7	116	584	840	2280;
1	28	8	130	455	970	2140;
1	28	8	120	456	1040	2038;
1	28	9	125	350	820	2130;
1	28	9	128	366	772	2058;
1	28	10	111	450	1420	1870;
1	28	10	118	472	1430	1840;
1	29	1	133	333	2305	3200;
1	29	1	131	326	2260	3030;
1	29	2	125	375	2188	2750;
1	29	2	133	400	2150	2680;
1	29	3	125	500	1980	2480;
1	29	3	150	480	1950	2340;
1	29	4	116	640	1710	2450;
1	29	4	123	615	1720	2220;
1	29	5	116	583	1110	2360;
1	29	5	117	608	1120	2700;
1	29	6	111	777	1170	2600;
1	29	6	114	750	1175	2820;
1	29	7	105	630	891	2519;
1	29	7	114	572	924	2660;
1	29	8	125	438	975	2300;
1	29	8	140	420	938	2300;
1	29	9	133	333	800	2130;
1	29	9	140	320	840	2150;
1	29	10	120	480	1320	1870;
1	29	10	127	483	1335	1844;
1	30	1	166	267	2300	2940;
1	30	1	156	220	2300	2900;
1	30	2	154	431	2040	2460;
1	30	2	155	360	2010	2400;
1	30	3	150	565	1950	2500;
1	30	3	180	540	2000	2450;
1	30	4	143	600	2000	2570;
1	30	4	138	590	1950	2460;
1	30	5	157	630	1140	2200;
1	30	5	186	630	1170	2280;
1	30	6	146	730	1048	2450;
1	30	6	155	730	1130	2320;
1	30	7	150	600	900	2400;
1	30	7	178	640	890	2280;
1	30	8	160	448	960	2200;
1	30	8	196	450	1000	2180;
1	30	9	167	333	835	2170;
1	30	9	198	280	750	2170;
1	30	10	163	488	1300	1600;
1	30	10	163	490	1380	1620;
1	31	1	120	312	2380	2900;
1	31	1	120	300	2350	3000;
1	31	2	140	490	2000	2620;
1	31	2	140	490	1960	2600;
1	31	3	125	640	2000	2620;
1	31	3	111	555	1870	2540;
1	31	4	112	697	1610	2540;
1	31	4	114	684	1634	2510;
1	31	5	115	633	1260	2530;
1	31	5	120	660	1213	2460;
1	31	6	112	730	1203	2700;
1	31	6	107	752	1125	2620;
1	31	7	108	507	755	2420;
1	31	7	116	538	816	2450;
1	31	8	114	456	1040	2300;
1	31	8	120	480	1120	2160;
1	31	9	123	344	960	2150;
1	31	9	125	350	1000	2250;
1	31	10	112	539	1370	1800;
1	31	10	117	549	1353	1728;
1	32	1	146	292	2500	3150;
1	32	1	133	266	2370	3100;
1	32	2	143	372	2220	2640;
1	32	2	131	350	2130	2610;
1	32	3	133	574	1840	2260;
1	32	3	133	563	1960	2450;
1	32	4	125	650	1738	2400;
1	32	4	130	663	1820	2400;
1	32	5	137	600	1370	2180;
1	32	5	125	625	1312	2250;
1	32	6	133	735	1070	2100;
1	32	6	117	713	1180	2200;
1	32	7	125	625	875	2180;
1	32	7	115	700	1000	2250;
1	32	8	150	420	1100	2000;
1	32	8	140	420	1120	2100;
1	32	9	125	350	980	2200;
1	32	9	133	320	918	2100;
1	32	10	143	554	1480	1800;
1	32	10	128	484	1505	1890;
1	33	1	143	286	2415	2860;
1	33	1	150	300	2415	2860;
1	33	2	140	400	1980	2500;
1	33	2	145	407	2095	2620;
1	33	3	125	525	1988	2610;
1	33	3	144	553	1935	2530;
1	33	4	133	640	1773	2490;
1	33	4	133	640	1840	2560;
1	33	5	143	672	1272	2640;
1	33	5	146	658	1241	2560;
1	33	6	130	780	1170	2640;
1	33	6	131	788	1115	2645;
1	33	7	138	633	891	2500;
1	33	7	150	600	935	2550;
1	33	8	175	490	1102	2420;
1	33	8	154	492	1077	2306;
1	33	9	160	320	960	2240;
1	33	9	160	320	960	2290;
1	33	10	143	543	1310	1643;
1	33	10	145	508	1309	1600;
